identifier,aaa,bbbb,cccc,dddd,title,creator,subjects,description,publisher,contributor,date,resource_type,format,language,source,relation,coverage,rights,card_url,image_url
U426_nichibunken_0051_0023_0000,426,0051,0023,0000,うぶめ；ウブメ,,産女；ウブメ，赤子；アカゴ,うぶめが赤子を抱いている姿が描かれている。裾の部分が血に染まった腰巻を身にまとっている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0051 ：怪物画本；カイブツエホン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0051_0023_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0051_0023_0000.jpg
U426_nichibunken_0051_0024_0000,426,0051,0024,0000,海座頭；ウミザトウ,,座頭；ザトウ，海；ウミ，船；フネ,琵琶を背負った座頭が、海の上に立っている。画面左端には、船の一部が描かれている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0051 ：怪物画本；カイブツエホン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0051_0024_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0051_0024_0000.jpg
U426_nichibunken_0051_0025_0000,426,0051,0025,0000,狸はら鼓；タヌキハラヅツミ,,狸；タヌキ，腹鼓；ハラヅツミ,夜、紅葉が植えられた庵の前で、狸が腹鼓を打っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0051 ：怪物画本；カイブツエホン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0051_0025_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0051_0025_0000.jpg
U426_nichibunken_0051_0027_0000,426,0051,0027,0000,死りやう；シリョウ,,死霊；シリョウ，蚊帳；カヤ,蚊帳の中に死霊が忍びこもうとしている。死霊は白衣で、髪が長く口が耳まで裂けてる。死霊の後ろには幣帛、数珠、錫状などが置いてある。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0051 ：怪物画本；カイブツエホン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0051_0027_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0051_0027_0000.jpg
U426_nichibunken_0051_0028_0000,426,0051,0028,0000,生りやう；イキリョウ,,生霊；イキリョウ,行灯の後ろに、女の生霊が立っている。手には巻物を持っている。部屋には刀や本などが置いてある。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0051 ：怪物画本；カイブツエホン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0051_0028_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0051_0028_0000.jpg
U426_nichibunken_0051_0029_0000,426,0051,0029,0000,ふつけし婆々；フッケシババ,,提灯；チョウチン,白い着物の老婆が、戸前に置いてある提灯の火を吹き消している。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0051 ：怪物画本；カイブツエホン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0051_0029_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0051_0029_0000.jpg
U426_nichibunken_0051_0030_0000,426,0051,0030,0000,狸坊；タヌキボウ,,狸坊；タヌキボウ,僧侶に化けた狸が囲炉裏端に座っている。紫の頭巾をかぶり、手には火箸を持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0051 ：怪物画本；カイブツエホン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0051_0030_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0051_0030_0000.jpg
U426_nichibunken_0051_0031_0000,426,0051,0031,0000,くわしや；カシャ,,火車；カシャ，猫；ネコ，炎；ホノオ,渦巻く黒雲を背景に、屋根の上で火車が女の死体を抱えている。火車の周りには炎が噴出している。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0051 ：怪物画本；カイブツエホン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0051_0031_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0051_0031_0000.jpg
U426_nichibunken_0051_0033_0000,426,0051,0033,0000,猫また；ネコマタ,,猫；ネコ,赤い手拭いを頭にのせ、尻尾が2つに分かれた猫またが、縁側に後ろ足で立っている。その様子を白い手拭いをかぶった虎猫がみている。さらに障子を破ってもう1匹の猫が上半身だけを外に出している。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0051 ：怪物画本；カイブツエホン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0051_0033_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0051_0033_0000.jpg
U426_nichibunken_0051_0034_0000,426,0051,0034,0000,らいごふ；ライゴウ,,頼豪；ライゴウ，鼠；ネズミ，鉄鼠；テッソ,三井寺の僧頼豪の霊が鉄鼠となり経蔵に忍びこんで教典を食い破ろうとしている。周りに黒い鼠が数匹描かれている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0051 ：怪物画本；カイブツエホン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0051_0034_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0051_0034_0000.jpg
U426_nichibunken_0052_0014_0000,426,0052,0014,0000,うはん；ウワン,北斎季親,うわん；ウワン,黒い体に黄色い目をした化物。大きく口を開き、舌を突き出している。3本指の先には鋭い爪がついている。,所蔵者：国際日本文化研究センター,,2007,画像,,日本語,親書誌： U426_nichibunken_0052 ：化物尽絵巻；バケモノヅクシエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0052_0014_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0052_0014_0000.jpg
U426_nichibunken_0052_0015_0000,426,0052,0015,0000,猫また；ネコマタ,北斎季親,猫又；ネコマタ，猫；ネコ,三味線を弾いている猫の化物。長い髪が生えている。着物の裾から尻尾が見えている。,所蔵者：国際日本文化研究センター,,2007,画像,,日本語,親書誌： U426_nichibunken_0052 ：化物尽絵巻；バケモノヅクシエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0052_0015_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0052_0015_0000.jpg
U426_nichibunken_0052_0018_0000,426,0052,0018,0000,山童；ヤマワロ,北斎季親,山童；ヤマワロ，一つ目；ヒトツメ,一つ目の子供。木の葉の腰巻きをつけ、両手には枝葉を持っている。,所蔵者：国際日本文化研究センター,,2007,画像,,日本語,親書誌： U426_nichibunken_0052 ：化物尽絵巻；バケモノヅクシエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0052_0018_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0052_0018_0000.jpg
U426_nichibunken_0052_0019_0000,426,0052,0019,0000,ぶらり火；ブラリビ,北斎季親,ぶらり火；ブラリビ,小さな翼の生えた、鳥のような化物。体は白く、大きく口を開いている。この化物の背後から火炎が噴出している。,所蔵者：国際日本文化研究センター,,2007,画像,,日本語,親書誌： U426_nichibunken_0052 ：化物尽絵巻；バケモノヅクシエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0052_0019_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0052_0019_0000.jpg
U426_nichibunken_0053_0001_0001,426,0053,0001,0001,,,鼻；ハナ,紺色の着物と赤い帯をつけた女の化物。袖で口元を隠している。両目が離れ、鼻が異様に大きい。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0001_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0001_0001.jpg
U426_nichibunken_0053_0001_0002,426,0053,0001,0002,,,舌；シタ,灰色の着物をまとった老婆の化物。顔は獣のようで、口が裂け赤い舌を出している。3本の指には鋭い爪が生えており、煙管を握っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0001_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0001_0002.jpg
U426_nichibunken_0053_0001_0003,426,0053,0001,0003,,,煙管；キセル，髭；ヒゲ,格子柄の着物を着た化物。灰色の手拭いをかぶっている。白く長い眉と顎ひげ、口元には獣のようにひげが生えている。赤い舌を出しながら煙管を吸っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0001_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0001_0003.jpg
U426_nichibunken_0053_0001_0004,426,0053,0001,0004,,,煙管；キセル,赤い着物に青色の羽織をまとった化物。頭部は歪み、口が裂けている。右手に煙管を持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0001_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0001_0004.jpg
U426_nichibunken_0053_0002_0000,426,0053,0002,0000,,,火鉢；ヒバチ，縁談；エンダン,部屋の中で火鉢を挟んで化物たちが語らっている。右側には禿頭で3本指の男。赤く開いた口からは舌が伸び、指には鋭い爪がある。左手前には肌が赤く禿げ頭で太い老人が毛皮の敷物に胡坐をかいている。その男の右肩を小ぶりな化物が後ろから揉んでいる。左手奥には、肌が青白く白髪の老婆が、両の掌を開き立膝で身を乗り出すように座っている。その表情は笑みを湛えている。最奥には襖の陰に隠れるようにして、男が部屋の様子をうかがっている。男の肌は浅黒く、目の周りはさらに黒く口をへの字に曲げている。右側の男が左側の夫婦と思われる化物に縁談を持ちかけ、息子である男が襖の奥から様子をうかがっている場面と思われる。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0002_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0002_0000.jpg
U426_nichibunken_0053_0002_0001,426,0053,0002,0001,,,爪；ツメ,赤い着物に青色の羽織をまとった化物。禿げ頭で下唇が伸び、3本指の先には鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0002_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0002_0001.jpg
U426_nichibunken_0053_0002_0002,426,0053,0002,0002,,,痘痕；アバタ,襖の奥から覗く化物。目は丸く見開かれ、顔中に黒い染みのような痘痕がある。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0002_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0002_0002.jpg
U426_nichibunken_0053_0002_0003,426,0053,0002,0003,,,老婆；ロウバ,肌が青い老婆のような化物。一見普通の人間のようだが、指が3本であり、鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0002_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0002_0003.jpg
U426_nichibunken_0053_0002_0004,426,0053,0002,0004,,,赤い肌；アカイハダ,毛皮に胡坐をかいた老人のような化け物。頭は禿げており、肌は赤く、眉毛は白く太い。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0002_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0002_0004.jpg
U426_nichibunken_0053_0002_0005,426,0053,0002,0005,,,肩揉み；カタモミ,赤い肌の化物にまとわりつく小さな化物。肩を揉んでいるように見える。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0002_0005,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0002_0005.jpg
U426_nichibunken_0053_0003_0000,426,0053,0003,0000,,,見合い；ミアイ,3体の女の化物が立っている。右側には、黒い帯に灰色の着物で雪下駄を履いた獣のような顔をした女の化物。手足の指は3本で鋭く尖っており、中央の化物に話しかけている。中央には紺の着物に赤い帯で堂島を履いた女の化物。両目が離れ鼻が大きく、口元を袖で隠している。これから祝言を挙げる婿を見て照れているためである。左側には藍縞の着物に赤い帯の子供の化物。肌は浅黒く両目と眉が離れ、鼻は大きく上を向き、唇は赤く腫れている。手には風呂敷包みを持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0003_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0003_0000.jpg
U426_nichibunken_0053_0003_0001,426,0053,0003,0001,,,老婆；ロウバ,灰色の着物をまとった老婆の化物が立っている。普通の人間のように見えるが、獣に似た顔立ちに、手足には鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0003_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0003_0001.jpg
U426_nichibunken_0053_0003_0002,426,0053,0003,0002,,,鼻；ハナ,着物姿の化物が立っている。一見、普通の人間のように見えるが、両目が離れ鼻が大きく顔の半分ほどもある。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0003_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0003_0002.jpg
U426_nichibunken_0053_0003_0003,426,0053,0003,0003,,,子供；コドモ,子供のような化物。縞模様の着物に包みを持っている。顔色は悪く、離れた両目や上を向いた鼻、赤く厚い唇が特徴的である。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0003_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0003_0003.jpg
U426_nichibunken_0053_0004_0000,426,0053,0004,0000,,,見合い；ミアイ,これから祝言を挙げる花嫁と見合う場面。「うしみつや」と書かれた店先に男の化物2体が座っている。右側は赤い着物に空色の羽織、紺色の股引に雪駄姿。頭部がひどく歪み、赤い口元からは2つに割れた舌が伸びている。上がり框に右足を掛け、3本指の手には煙管を握っている。左側は花嫁を娶る婿で、柑子色の着物に灰色の羽織、扇子を持っている。髪の毛は少なく、髷を結っている。肌は浅黒く目の周りは一層黒い。口元は獣のように割れていて、尖った耳まで裂けている。奥では、店の者と思われる老婆の化物が立っている。結い上げた頭に簪を挿し、黄海松茶色の着物に高下駄を履いている。顔は青白く骨ばっていて、両目が離れ鼻が大きい。老婆が立っている店の中の台には、火鉢の形をした獣が茶瓶の湯を沸かしている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0004_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0004_0000.jpg
U426_nichibunken_0053_0004_0001,426,0053,0004,0001,,,赤い舌；アカイシタ,茶店の縁台に腰掛ける化物。牙が生えた口から赤い舌を出し、3本指で起用に煙管を持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0004_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0004_0001.jpg
U426_nichibunken_0053_0004_0002,426,0053,0004,0002,,,痘痕；アバタ,茶店の縁台に腰掛ける化物。目の周りには黒い染みができ、3本指で扇子を持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0004_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0004_0002.jpg
U426_nichibunken_0053_0004_0003,426,0053,0004,0003,,,老婆；ロウバ,茶屋の女将と思われる化物。肌の色は青く、骨がむき出しになったような顎の形である。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0004_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0004_0003.jpg
